model_id,param,value
RF-280,min_samples_split,16.0
RF-280,n_estimators,200.0
RF-281,max_depth,12.0
RF-281,min_samples_split,30.0
RF-281,n_estimators,10.0
RF-282,max_depth,12.0
RF-282,min_samples_split,30.0
RF-282,n_estimators,25.0
RF-283,max_depth,12.0
RF-283,min_samples_split,30.0
RF-283,n_estimators,50.0
RF-284,max_depth,12.0
RF-284,min_samples_split,30.0
RF-284,n_estimators,75.0
RF-285,max_depth,12.0
RF-285,min_samples_split,30.0
RF-285,n_estimators,100.0
RF-286,max_depth,12.0
RF-286,min_samples_split,30.0
RF-286,n_estimators,125.0
RF-287,max_depth,12.0
RF-287,min_samples_split,30.0
RF-287,n_estimators,150.0
RF-288,max_depth,12.0
RF-288,min_samples_split,30.0
RF-288,n_estimators,200.0
RF-289,max_depth,14.0
RF-289,min_samples_split,2.0
RF-289,n_estimators,10.0
RF-290,max_depth,14.0
RF-290,min_samples_split,2.0
RF-290,n_estimators,25.0
RF-291,max_depth,14.0
RF-291,min_samples_split,2.0
RF-291,n_estimators,50.0
RF-292,max_depth,14.0
RF-292,min_samples_split,2.0
RF-292,n_estimators,75.0
RF-293,max_depth,14.0
RF-293,min_samples_split,2.0
RF-293,n_estimators,100.0
RF-294,max_depth,14.0
RF-294,min_samples_split,2.0
RF-294,n_estimators,125.0
RF-295,max_depth,14.0
RF-295,min_samples_split,2.0
RF-295,n_estimators,150.0
RF-296,max_depth,14.0
RF-296,min_samples_split,2.0
RF-296,n_estimators,200.0
RF-297,max_depth,14.0
RF-297,min_samples_split,4.0
RF-297,n_estimators,10.0
RF-298,max_depth,14.0
RF-298,min_samples_split,4.0
RF-298,n_estimators,25.0
RF-299,max_depth,14.0
RF-299,min_samples_split,4.0
RF-299,n_estimators,50.0
RF-300,max_depth,14.0
RF-300,min_samples_split,4.0
RF-300,n_estimators,75.0
RF-301,max_depth,14.0
RF-301,min_samples_split,4.0
RF-301,n_estimators,100.0
RF-302,max_depth,14.0
RF-302,min_samples_split,4.0
RF-302,n_estimators,125.0
RF-303,max_depth,14.0
RF-303,min_samples_split,4.0
RF-303,n_estimators,150.0
RF-304,max_depth,14.0
RF-304,min_samples_split,4.0
RF-304,n_estimators,200.0
